时间,组件温度(℃),温度(°C),气压(hPa),湿度(%),总辐射(W/m2),直射辐射(W/m2),散射辐射(W/m2),实际发电功率(mw)
2019/5/31 22:00,38.8075,25.903,926.064,9.457,0,0,0,0
2019/5/31 22:15,38.6575,25.796,926.064,9.148,0,0,0,0
2019/5/31 22:30,38.8975,25.472,926.061,9.005,0,0,0,0
2019/5/31 22:45,37.4175,24.023,926.059,9.662,0,0,0,0
2019/5/31 23:00,36.1225,25.031,926.058,8.955,0,0,0,0
2019/5/31 23:15,35.5025,24.305,926.058,9.261,0,0,0,0
2019/5/31 23:30,35.41,22.693,926.058,10.088,0,0,0,0
2019/5/31 23:45,35.4525,24.049,926.06,9.806,0,0,0,0
2019/6/1 0:00,34.8975,23.735,926.07,10.142,0,0,0,0
2019/6/1 0:15,35.1375,23.379,926.07,10.954,0,0,0,0
2019/6/1 0:30,34.6,22.89,926.068,11.719,0,0,0,0
2019/6/1 0:45,34.985,22.625,926.069,12.204,0,0,0,0
2019/6/1 1:00,34.0075,21.935,926.071,12.772,0,0,0,0
2019/6/1 1:15,33.9,21.868,926.07,12.922,0,0,0,0
2019/6/1 1:30,34.57,21.488,926.071,13.48,0,0,0,0
2019/6/1 1:45,33.565,21.176,926.072,13.748,0,0,0,0
2019/6/1 2:00,33.5275,21.006,926.071,13.927,0,0,0,0
2019/6/1 2:15,34.2,20.914,926.071,14.047,0,0,0,0
2019/6/1 2:30,34.0043,20.426,926.07,14.358,0,0,0,0
2019/6/1 2:45,34.0125,19.831,926.07,14.885,0,0,0,0
2019/6/1 3:00,34.2725,20.063,926.069,15.313,0,0,0,0
2019/6/1 3:15,34.9275,19.473,926.068,16.023,0,0,0,0
2019/6/1 3:30,35.4125,19.808,926.068,16.418,0,0,0,0
2019/6/1 3:45,33.5425,20.123,926.068,16.554,0,0,0,0
2019/6/1 4:00,32.655,21.316,926.066,15.781,0,0,0,0
2019/6/1 4:15,33.46,21.616,926.064,15.756,0,0,0,0
2019/6/1 4:30,32.7025,21.267,926.066,16.042,0,0,0,0
2019/6/1 4:45,31.625,21.147,926.067,16.062,0,0,0,0
2019/6/1 5:00,31.3125,20.952,926.068,16.303,0,0,0,0
2019/6/1 5:15,31.15,21.009,926.066,16.423,0,0,0,0
2019/6/1 5:30,31.975,21.112,926.066,16.397,0,0,0,0
2019/6/1 5:45,29.9525,20.126,926.063,17.259,0,0,0,0
2019/6/1 6:00,29.4975,18.242,926.065,18.719,0,0,0,0
2019/6/1 6:15,30.0775,16.984,926.066,20.066,0,0,6.21333,0.018733
2019/6/1 6:30,30.91,17.929,926.061,19.779,12.25,10.71,14.5867,0.241533
2019/6/1 6:45,32.7975,18.849,926.059,18.624,35.275,31.4325,24.2267,0.8608
2019/6/1 7:00,31.8775,18.813,926.059,18.82,41.225,37.08,23.96,1.730733
2019/6/1 7:15,32.305,19.01,926.058,18.848,66.875,60.1425,36.5067,2.9348
2019/6/1 7:30,32.9425,19.327,926.058,18.556,110.075,98.9325,57.72,5.838933
2019/6/1 7:45,35.775,19.78,926.058,18.159,217.225,194.783,121.747,9.097934
2019/6/1 8:00,37.585,20.227,926.056,17.696,236.775,213.255,133.147,10.314134
2019/6/1 8:15,38.805,20.768,926.055,17.158,296.25,265.86,165.907,14.280067
2019/6/1 8:30,42.425,22.037,926.055,16.007,451.475,406.328,259.747,16.108934
2019/6/1 8:45,44.17,23.017,926.052,15.171,499.375,449.437,288.787,18.492802
2019/6/1 9:00,45.4525,23.01,926.056,15.197,559.525,503.572,326.533,21.228134
2019/6/1 9:15,47.0525,23.553,926.061,14.884,642.5,578.25,366.013,24.360067
2019/6/1 9:30,50.0325,23.651,926.054,15.069,744.65,670.185,413.707,27.902203
2019/6/1 9:45,54.295,24.591,926.049,14.44,858.1,772.29,461.653,29.793402
2019/6/1 10:00,56.0825,24.692,926.045,14.196,924.6,832.14,488.76,29.512335
2019/6/1 10:15,55.26,25.068,926.047,14.042,966.625,869.963,503.187,32.7174
2019/6/1 10:30,57.935,25.204,926.041,14.081,1012.83,911.542,518.133,32.80127
2019/6/1 10:45,58.785,25.598,926.031,13.721,1064.78,958.298,537.6,35.747402
2019/6/1 11:00,61.87,26.212,926.024,12.996,1112.5,1001.25,555.6,37.136868
2019/6/1 11:15,63.815,26.985,926.018,12.181,1165.38,1048.84,573.04,38.392868
2019/6/1 11:30,63.75,27.278,926.011,11.772,1214.57,1093.12,587.587,39.947334
2019/6/1 11:45,65.44,27.146,926.008,11.37,1264.53,1138.07,602.96,41.137604
2019/6/1 12:00,66.545,27.475,926.007,10.673,1299.97,1169.98,613.853,42.170135
2019/6/1 12:15,67.505,28.198,926.009,10.131,1330.4,1197.36,622.133,42.946136
2019/6/1 12:30,68.4975,27.736,926.008,10.067,1355.97,1220.38,629.56,37.27147
2019/6/1 12:45,68.51,28.083,926.018,9.279,1375.5,1237.95,563.907,30.820335
2019/6/1 13:00,67.46,28.318,926.023,9.111,1392.8,1253.54,64.7333,28.990667
2019/6/1 13:15,68.6125,28.816,926.027,8.186,1406.43,1265.67,36.5333,28.247202
2019/6/1 13:30,72.1775,28.672,926.028,8.775,1414.93,1273.41,36.6,27.860933
2019/6/1 13:45,69.74,28.934,926.028,8.476,1421.35,1279.21,36.4533,27.405201
2019/6/1 14:00,71.13,29.07,926.034,8.073,1416.68,1275.03,37.88,25.925535
2019/6/1 14:15,70.1125,28.836,926.034,7.935,1419.93,1277.95,45.2667,25.147469
2019/6/1 14:30,68.61,29.116,926.034,7.288,1412.55,1271.34,592.32,24.838333
2019/6/1 14:45,68.3725,29.611,926.035,7.122,1398.82,1259.06,639,24.094934
2019/6/1 15:00,67.935,29.619,926.038,6.605,1380.07,1242.09,632.52,24.145334
2019/6/1 15:15,69.37,29.639,926.037,6.299,1342.38,1208.14,621.253,24.1196
2019/6/1 15:30,64.135,29.873,926.038,6.217,1306.62,1175.96,612.413,23.935934
2019/6/1 15:45,65.49,29.798,926.038,5.77,1290.28,1161.25,606.387,23.993668
2019/6/1 16:00,66.585,30.01,926.038,5.183,1249.5,1124.55,593.733,23.915134
2019/6/1 16:15,68.275,31.241,926.038,4.472,1181.7,1063.53,571.8,25.039333
2019/6/1 16:30,65.755,30.971,926.036,5.066,1139.65,1025.69,555.8,28.353
2019/6/1 16:45,64.7975,31.469,926.026,4.988,1118.25,1006.42,546.2,30.422535
2019/6/1 17:00,64.03,31.469,926.026,5.614,1013.2,911.88,510.467,30.596935
2019/6/1 17:15,63.095,31.384,926.026,4.838,982.775,884.497,496.147,29.074402
2019/6/1 17:30,61.635,31.137,926.031,4.765,930.35,837.315,476.906,26.797733
2019/6/1 17:45,60.42,31.364,926.034,5.314,855.375,769.838,449.227,24.6532
2019/6/1 18:00,58.175,31.356,926.035,5.708,790.05,711.045,420.373,22.3852
2019/6/1 18:15,56.14,31.567,926.043,5.334,723.475,651.128,390.773,20.169933
2019/6/1 18:30,-99,31.132,-99,5.716,-99,-99,-99,17.543068
2019/6/1 18:45,-99,30.878,-99,5.901,-99,-99,-99,14.904334
2019/6/1 19:00,-99,30.756,-99,6.032,-99,-99,-99,12.170734
2019/6/1 19:15,-99,30.878,-99,5.932,-99,-99,-99,9.460467
2019/6/1 19:30,-99,30.76,-99,6.288,-99,-99,-99,6.946667
2019/6/1 19:45,-99,30.328,-99,6.56,-99,-99,-99,4.600667
2019/6/1 20:00,-99,30.079,-99,7.029,-99,-99,-99,2.764933
2019/6/1 20:15,-99,29.639,-99,7.496,-99,-99,-99,1.475
2019/6/1 20:30,-99,29.416,-99,8.081,-99,-99,-99,0.811067
2019/6/1 20:45,-99,29.041,-99,8.45,-99,-99,-99,0.1778
2019/6/1 21:00,-99,28.603,-99,8.5,-99,-99,-99,0
2019/6/1 21:15,-99,28.05,-99,9.054,-99,-99,-99,0
2019/6/1 21:30,-99,27.584,-99,9.225,-99,-99,-99,0
2019/6/1 21:45,-99,27.668,-99,9.325,-99,-99,-99,0
2019/6/1 22:00,-99,27.133,-99,9.673,-99,-99,-99,0
2019/6/1 22:15,-99,26.796,-99,9.854,-99,-99,-99,0
2019/6/1 22:30,37.5143,26.331,926.062,10.106,0,0,0,0
2019/6/1 22:45,37.5525,26.248,926.06,10.194,0,0,0,0
2019/6/1 23:00,36.18,26.049,926.065,10.411,0,0,0,0
2019/6/1 23:15,34.4225,25.966,926.062,10.709,0,0,0,0
2019/6/1 23:30,34.855,26.037,926.066,10.802,0,0,0,0
2019/6/1 23:45,35.035,25.476,926.066,11.212,0,0,0,0
2019/6/2 0:00,33.495,25.291,926.069,11.272,0,0,0,0
2019/6/2 0:15,34.265,25.054,926.071,11.466,0,0,0,0
2019/6/2 0:30,33.8136,24.624,926.069,11.761,0,0,0,0
2019/6/2 0:45,32.5175,24.586,926.071,11.854,0,0,0,0
2019/6/2 1:00,31.645,23.278,926.073,12.699,0,0,0,0
2019/6/2 1:15,31.05,23.045,926.072,12.86,0,0,0,0
2019/6/2 1:30,29.96,22.064,926.073,13.589,0,0,0,0
2019/6/2 1:45,29.24,20.708,926.073,14.569,0,0,0,0
2019/6/2 2:00,29.4925,19.977,926.073,15.024,0,0,0,0
2019/6/2 2:15,29.6675,20.089,926.072,15.278,0,0,0,0
2019/6/2 2:30,30.485,19.571,926.072,16.004,0,0,0,0
2019/6/2 2:45,31.6675,20.514,926.071,15.209,0,0,0,0
2019/6/2 3:00,31.7025,20.693,926.073,15.157,0,0,0,0
2019/6/2 3:15,31.7925,20.521,926.071,15.425,0,0,0,0
2019/6/2 3:30,31.54,19.72,926.071,16.357,0,0,0,0
2019/6/2 3:45,30.3775,19.214,926.073,17.066,0,0,0,0
2019/6/2 4:00,28.41,18.3,926.072,18.197,0,0,0,0
2019/6/2 4:15,29.645,17.697,926.071,18.805,0,0,0,0
2019/6/2 4:30,29.15,17.013,926.07,20.265,0,0,0,0
2019/6/2 4:45,29.1,17.022,926.067,20.374,0,0,0,0
2019/6/2 5:00,29.56,16.781,926.067,20.844,0,0,0,0
2019/6/2 5:15,27.7725,16.78,926.065,21.014,0,0,0,0
2019/6/2 5:30,28.51,17.596,926.065,19.897,0,0,0,0
2019/6/2 5:45,30.6825,17.366,926.063,20.085,0,0,0,0
2019/6/2 6:00,31.555,17.81,926.062,19.319,0,0,0,0
2019/6/2 6:15,31.91,17.961,926.059,19.165,0,0,7.01334,0
2019/6/2 6:30,33.195,18.592,926.056,18.408,1.5,1.08,10.2133,0.7584
2019/6/2 6:45,32.43,18.878,926.062,18.08,36.75,33.03,23.32,1.732467
2019/6/2 7:00,32.995,20.081,926.065,16.545,48.1,43.29,30.48,1.075667
2019/6/2 7:15,33.555,21.672,926.064,14.671,29.375,26.4375,16.6533,1.569733
2019/6/2 7:30,34.5125,22.505,926.063,14.228,80.6,72.54,45.7733,3.8796
2019/6/2 7:45,36.55,22.591,926.063,14.152,123.25,110.925,66.2267,4.142133
2019/6/2 8:00,37.0325,22.942,926.069,14.11,137.35,123.615,69.8266,4.9934
2019/6/2 8:15,38.3425,22.904,926.067,14.101,184.35,165.915,100.92,6.521934
2019/6/2 8:30,39.925,23.428,926.066,13.502,276.375,248.738,154.493,7.875934
2019/6/2 8:45,40.635,23.558,926.063,13.648,305.75,275.175,168.56,9.7814
2019/6/2 9:00,43.795,24.095,926.062,13.273,468.375,421.538,270.04,6.682134
2019/6/2 9:15,40.995,25.44,926.062,12.279,243.875,219.488,125.107,8.729
2019/6/2 9:30,43.5525,25.314,926.062,12.504,402.35,362.115,216.773,10.012267
2019/6/2 9:45,47.055,25.438,926.056,12.175,786.975,708.278,434.16,18.239334
2019/6/2 10:00,52.835,26.172,926.047,11.576,841.45,757.305,454.693,20.289268
2019/6/2 10:15,57.465,26.094,926.044,12.282,905.9,815.31,480.147,19.824066
2019/6/2 10:30,59.61,26.239,926.04,13.498,980.95,882.855,507.907,23.251202
2019/6/2 10:45,62.1625,26.516,926.036,13.578,1049.93,944.932,532.027,30.133934
2019/6/2 11:00,64.4475,26.656,926.04,13.455,1103.45,993.105,551.413,31.352936
2019/6/2 11:15,66.7,27.125,926.041,13.709,1152.2,1036.89,567.453,31.180735
2019/6/2 11:30,69.675,27.591,926.039,13.7,1199.32,1078.9,581.626,32.097
2019/6/2 11:45,71.8425,27.811,926.029,13.596,1241,1116.68,592.947,36.174603
2019/6/2 12:00,71.435,27.947,926.02,13.496,1282.5,1154.05,605.226,38.09407
2019/6/2 12:15,71.6575,28.482,926.015,12.905,1314.5,1182.89,615.28,38.680202
2019/6/2 12:30,70.115,28.432,926.01,12.621,1338.38,1204.47,623.187,39.147934
2019/6/2 12:45,72.295,28.905,926.005,11.73,1360.1,1224.05,578.107,37.009933
2019/6/2 13:00,69.7925,29.436,926.029,11.531,1381.68,1243.53,102.093,32.337337
2019/6/2 13:15,74.295,29.282,926.031,11.378,1396.22,1256.49,52.28,31.092268
2019/6/2 13:30,71.2825,29.984,926.034,11.347,1393.22,1253.61,72,27.123669
2019/6/2 13:45,73.0725,29.699,926.041,11.589,1339.7,1205.66,143.747,23.154001
2019/6/2 14:00,68.7025,29.587,926.033,11.517,1430.38,1287.34,129.893,24.254667
2019/6/2 14:15,73.935,30.273,926.038,10.921,1565.53,1408.97,166.787,19.9416
2019/6/2 14:30,66.7,30.342,926.037,9.843,1290.15,1161.14,484.853,22.139534
2019/6/2 14:45,73.82,30.613,926.043,9.829,1387.05,1248.34,631.493,22.2858
2019/6/2 15:00,71.1225,30.136,926.043,9.804,1379.93,1241.93,628.68,22.352201
2019/6/2 15:15,73.005,30.324,926.042,9.577,1346.22,1211.6,619.44,22.429602
2019/6/2 15:30,69.8475,30.291,926.042,10.169,1313.9,1182.51,610.44,22.506468
2019/6/2 15:45,69.1275,30.718,926.044,8.869,1288.25,1159.43,603.133,22.532333
2019/6/2 16:00,67.91,31.191,926.043,7.874,1254.4,1128.96,593.653,22.4596
2019/6/2 16:15,67.455,31.399,926.043,7.77,1205.75,1085.18,576.92,21.984201
2019/6/2 16:30,64.4225,31.444,926.04,7.836,1187.78,1069,570.373,22.692001
2019/6/2 16:45,67.25,31.79,926.04,7.892,1123.05,1010.74,547.573,22.718267
2019/6/2 17:00,65.405,31.783,926.04,7.119,1065.75,959.175,526.053,22.615667
2019/6/2 17:15,63.36,31.695,926.04,7.658,1018.1,916.29,508.947,22.431202
2019/6/2 17:30,63.465,32.36,926.039,5.76,959.075,863.168,488,21.977736
2019/6/2 17:45,58.7075,32.232,926.04,5.644,792.1,712.89,421.267,20.456734
2019/6/2 18:00,56.5275,31.861,926.04,5.335,859.95,774.09,449.093,22.312468
2019/6/2 18:15,57.3675,32.028,926.052,5.39,724.125,652.185,390.733,15.674667
2019/6/2 18:30,54.0425,31.251,926.055,5.693,449.275,404.572,243.88,10.321601
2019/6/2 18:45,53.375,31.135,926.058,5.462,373.75,339.3,200.44,8.709534
2019/6/2 19:00,51.395,30.466,926.059,5.795,301.45,271.057,164.653,6.013267
2019/6/2 19:15,50.8175,30.517,926.056,5.57,190.675,171.27,101.493,8.0668
2019/6/2 19:30,50.8375,30.548,926.055,5.608,229.35,207.405,119.693,5.126
2019/6/2 19:45,50.2925,30.335,926.057,5.822,168.775,151.875,94.6934,3.9626
2019/6/2 20:00,48.96,29.878,926.056,6.524,107.7,97.065,57.6267,2.574667
2019/6/2 20:15,47.8,29.277,926.058,6.808,88.625,79.74,50.4,2.552133
2019/6/2 20:30,47.4725,28.823,926.058,7.946,73.1,65.97,41.7467,1.063733
2019/6/2 20:45,46.3175,28.554,926.057,8.196,28.3,25.47,18.5467,0.224
2019/6/2 21:00,45.3712,28.39,926.054,8.389,11.8983,10.7085,13.2746,0
2019/6/2 21:15,44.19,27.963,926.059,8.55,0,0,0,0
2019/6/2 21:30,42.645,27.694,926.059,8.734,0,0,0,0
2019/6/2 21:45,41.975,27.3,926.062,9.194,0,0,0,0
2019/6/2 22:00,41.4725,26.877,926.062,11.737,0,0,0,0
2019/6/2 22:15,40.4025,26.413,926.066,13.363,0,0,0,0
2019/6/2 22:30,39.24,26.177,926.069,13.885,0,0,0,0
2019/6/2 22:45,38.1025,25.764,926.07,14.316,0,0,0,0
2019/6/2 23:00,37.3225,25.364,926.071,14.788,0,0,0,0
2019/6/2 23:15,36.18,25.467,926.073,14.821,0,0,0,0
2019/6/2 23:30,35.02,25.522,926.07,14.847,0,0,0,0
2019/6/2 23:45,35.7775,25.719,926.07,14.713,0,0,0,0
2019/6/3 0:00,35.3125,24.591,926.07,15.496,0,0,0,0
2019/6/3 0:15,34.84,22.351,926.067,17.074,0,0,0,0
2019/6/3 0:30,34.3025,23.132,926.067,16.548,0,0,0,0
2019/6/3 0:45,33.92,22.698,926.067,16.712,0,0,0,0
2019/6/3 1:00,34.11,22.421,926.067,17.062,0,0,0,0
2019/6/3 1:15,33.7725,21.986,926.068,17.361,0,0,0,0
2019/6/3 1:30,33.225,21.388,926.07,18.013,0,0,0,0
2019/6/3 1:45,33.3825,20.513,926.068,18.437,0,0,0,0
2019/6/3 2:00,33.4175,20.614,926.07,18.464,0,0,0,0
2019/6/3 2:15,32.8175,20.224,926.069,18.814,0,0,0,0
2019/6/3 2:30,32.25,20.428,926.069,18.988,0,0,0,0
2019/6/3 2:45,32.9,20.228,926.068,19.152,0,0,0,0
2019/6/3 3:00,32.7125,18.96,926.07,20.728,0,0,0,0
2019/6/3 3:15,31.35,19.091,926.069,20.39,0,0,0,0
2019/6/3 3:30,30.82,20.122,926.069,19.112,0,0,0,0
2019/6/3 3:45,31.735,18.648,926.068,21.385,0,0,0,0
2019/6/3 4:00,33.115,19.703,926.066,21.468,0,0,0,0
2019/6/3 4:15,33.09,20.754,926.067,20.235,0,0,0,0
2019/6/3 4:30,33.435,19.759,926.067,21.499,0,0,0,0
2019/6/3 4:45,33.595,19.997,926.067,21.348,0,0,0,0
2019/6/3 5:00,33.53,21.025,926.065,20.371,0,0,0,0
2019/6/3 5:15,33.4,21.076,926.062,20.423,0,0,0,0
2019/6/3 5:30,34.35,21.148,926.06,20.636,0,0,0,0
2019/6/3 5:45,33.775,21.94,926.062,20.174,0,0,0,0
2019/6/3 6:00,33.45,22.358,926.06,19.624,0,0,0,0
2019/6/3 6:15,33.855,22.376,926.059,19.53,0,0,0,0.029133
2019/6/3 6:30,33.75,22.172,926.058,19.722,7.85,7.065,12.8667,1.0638
2019/6/3 6:45,33.995,22.161,926.058,19.586,51.775,46.5975,35.68,2.5718
2019/6/3 7:00,33.97,22.769,926.056,20.594,86.925,78.2325,57.1334,2.736867
2019/6/3 7:15,34.2,22.594,926.058,20.578,69.65,62.685,45.6933,1.897
2019/6/3 7:30,33.6475,23.133,926.058,20.456,75.575,68.0175,50.8933,2.054
2019/6/3 7:45,33.9175,23.455,926.058,21.385,50.3,45.27,32.5733,1.675133
2019/6/3 8:00,33.1575,23.825,926.061,21.696,52.1,46.8225,34.1734,2.768067
2019/6/3 8:15,35.75,23.916,926.062,21.618,94.275,84.78,56.4534,4.6024
2019/6/3 8:30,36.705,24.382,926.061,21.493,159.6,143.235,93.5334,6.5472
2019/6/3 8:45,37.8675,24.295,926.056,21.433,192.25,172.643,113.733,6.975667
2019/6/3 9:00,38.955,24.49,926.053,21.048,179.4,161.37,105.24,6.949067
2019/6/3 9:15,39.285,24.721,926.046,19.191,174.45,157.005,103.427,7.688134
2019/6/3 9:30,40.8725,23.802,926.065,19.4,210.4,189.63,125.573,8.873467
2019/6/3 9:45,41.96,23.948,926.065,19.565,272.1,244.845,157.04,10.968534
2019/6/3 10:00,44.5525,24.059,926.064,19.36,334.45,300.735,190.507,14.934201
